fecha,indicativo,tmed,prec,velmedia
2023-08-28,0106X,"19,6","0,0","4,4"
2023-08-29,0106X,"18,6","0,0","2,8"
2023-08-30,0106X,"20,1","0,0","3,1"
2023-08-31,0106X,"22,7","0,0","3,1"
2023-09-01,0106X,"21,2","0,0","3,6"
2023-09-02,0106X,"21,9","0,0","3,3"
2023-09-03,0106X,"24,6","0,0","5,3"
2023-09-04,0106X,"27,2","0,0","3,3"
2023-09-05,0106X,"25,1","0,0","2,5"
2023-09-06,0106X,"23,7","0,0","1,9"
2023-09-07,0106X,"22,2","0,0","3,3"
2023-09-08,0106X,"21,5","0,0","2,8"
2023-09-09,0106X,"21,6","0,0","3,1"
2023-09-10,0106X,"23,1","0,2","2,8"
2023-09-11,0106X,"23,8","0,0","3,1"
2023-09-12,0106X,"23,2","0,0","3,1"
2023-09-13,0106X,"22,4","0,4","3,1"
2023-09-14,0106X,"22,4","0,0","3,3"
2023-09-15,0106X,"20,0","16,8","2,2"
2023-09-16,0106X,"22,0","0,0","2,8"
2023-09-17,0106X,"23,4","1,8","1,9"
2023-09-18,0106X,"22,0","0,0","2,5"
2023-09-19,0106X,"19,4","5,2","2,8"
2023-09-20,0106X,"20,0","3,0","1,4"
2023-09-21,0106X,"19,9","0,4","2,5"
2023-09-22,0106X,"18,6","0,0","2,8"
2023-09-23,0106X,"16,8","0,0","2,2"
2023-09-24,0106X,"19,2","0,0","2,2"
2023-09-25,0106X,"19,4","0,0","2,5"
2023-09-26,0106X,"19,4","0,0","2,5"
2023-09-27,0106X,"20,6","0,0","3,1"
2023-09-28,0106X,"21,3","0,0","2,8"
2023-09-29,0106X,"22,4","0,0","3,3"
2023-09-30,0106X,"23,0","0,0","2,8"
2023-10-01,0106X,"23,2","0,0","3,1"
2023-10-02,0106X,"21,2","0,0","2,5"
2023-10-03,0106X,"22,1","0,0","1,9"
2023-10-04,0106X,"23,0","0,0","3,1"
2023-10-05,0106X,"21,7","0,0","2,2"
2023-10-06,0106X,"23,6","0,0","2,5"
2023-10-07,0106X,"23,0","0,0","2,8"
2023-10-08,0106X,"21,7","0,0","2,8"
2023-10-09,0106X,"21,8","0,0","1,9"
2023-10-10,0106X,"20,6","0,0","2,5"
2023-10-11,0106X,"19,8","0,0","2,8"
2023-10-12,0106X,"20,8","0,0","3,3"
2023-10-13,0106X,"20,0","0,0","3,3"
2023-10-14,0106X,"19,6","0,0","2,5"
2023-10-15,0106X,"19,2","2,0","2,5"
2023-10-16,0106X,"17,1","1,0","1,1"
2023-10-17,0106X,"19,3","0,0","1,9"
2023-10-18,0106X,"19,6","0,0","1,4"
2023-10-19,0106X,"18,0","14,6","1,9"
2023-10-20,0106X,"16,5","0,0","2,2"
2023-10-21,0106X,"12,7","0,0","1,4"
2023-10-22,0106X,"12,2","0,0","1,1"
2023-10-23,0106X,"18,5","3,2","2,2"
2023-10-24,0106X,"16,0","0,0","1,9"
2023-10-25,0106X,"16,6","0,0","2,5"
2023-10-26,0106X,"17,6","0,0","5,0"
2023-10-27,0106X,"14,5","0,0","2,2"
2023-10-28,0106X,"14,6","0,0","2,2"
2023-10-29,0106X,"14,6","0,0","2,8"
2023-10-30,0106X,"14,9","0,4","2,5"
2023-10-31,0106X,"10,6","0,0","1,7"
2023-11-01,0106X,"10,6","0,0","1,7"
2023-11-02,0106X,"13,5","0,6","3,1"
2023-11-03,0106X,"11,2","0,0","3,1"
2023-11-04,0106X,"11,0","0,0","1,9"
2023-11-05,0106X,"13,2","0,0","3,9"
2023-11-06,0106X,"9,8","0,0","2,2"
2023-11-07,0106X,"7,2","0,0","2,5"
2023-11-08,0106X,"7,2","0,8","2,5"
2023-11-09,0106X,"7,9","0,8","0,6"
2023-11-10,0106X,"12,2","0,0","3,1"
2023-11-11,0106X,"11,3","0,0","1,1"
2023-11-12,0106X,"16,6","0,0","1,9"
2023-11-13,0106X,"14,0","0,0","1,7"
2023-11-14,0106X,"15,4","0,0","3,1"
2023-11-15,0106X,"12,2","0,0","0,6"
2023-11-16,0106X,"13,8","0,0","1,1"
2023-11-17,0106X,"12,4","0,0","1,1"
2023-11-18,0106X,"12,0","0,0","1,4"
2023-11-19,0106X,"12,8","0,0","1,1"
2023-11-20,0106X,"11,8","0,8","1,9"
2023-11-21,0106X,"10,8","0,0","1,7"
2023-11-22,0106X,"9,4","0,0","5,8"
2023-11-23,0106X,"5,4","0,0","1,1"
2023-11-24,0106X,"4,6","0,0","1,7"
2023-11-25,0106X,"7,4","0,0","0,6"
2023-11-26,0106X,"8,8","0,0","0,8"
2023-11-27,0106X,"8,0","0,0","1,1"
2023-11-28,0106X,"9,0","0,0","1,9"
2023-11-29,0106X,"5,6","0,6","0,8"
2023-11-30,0106X,"11,8","0,0","1,9"
2023-12-01,0106X,"10,6","6,6","1,4"
2023-12-02,0106X,"5,9","0,0","1,7"
2023-12-03,0106X,"4,2","0,0","1,1"
2023-12-04,0106X,"6,3","0,0","2,2"
2023-12-05,0106X,"5,4","0,0","1,7"
2023-12-06,0106X,"5,8","0,0","1,4"
2023-12-07,0106X,"5,3","1,2","0,6"
2023-12-08,0106X,"6,8","0,0","1,4"
2023-12-09,0106X,"6,9","0,0","1,4"
2023-12-10,0106X,"7,6","0,0","1,7"
2023-12-11,0106X,"8,4","0,0","1,4"
2023-12-12,0106X,"9,0","0,0","1,1"
2023-12-13,0106X,"10,3","0,0","3,9"
2023-12-14,0106X,"7,6","0,0","1,4"
2023-12-15,0106X,"5,7","0,0","1,1"
2023-12-16,0106X,"5,0","0,0","0,6"
2023-12-17,0106X,"5,4","0,0","1,4"
2023-12-18,0106X,"4,9","0,0","1,4"
2023-12-19,0106X,"5,6","0,0","1,1"
2023-12-20,0106X,"4,0","0,0","1,4"
2023-12-21,0106X,"3,8","0,0","1,4"
2023-12-22,0106X,"10,2","0,0","1,7"
2023-12-23,0106X,"6,4","0,0","1,1"
2023-12-24,0106X,"5,1","0,0","1,4"
2023-12-25,0106X,"5,4","0,0","1,1"
2023-12-26,0106X,"6,2","0,0","1,7"
2023-12-27,0106X,"5,6","0,0","0,8"
2023-12-28,0106X,"0,5","0,0","1,1"
2023-12-29,0106X,"4,0","0,0","0,6"
2023-12-30,0106X,"6,0","0,0","1,7"
2023-12-31,0106X,"5,2","0,0","1,7"
2024-01-01,0106X,"6,2","0,0","1,1"
2024-01-02,0106X,"4,2","0,0","1,4"
2024-01-03,0106X,"11,2","0,0","1,4"
2024-01-04,0106X,"9,0","0,0","1,1"
2024-01-05,0106X,"7,6","12,6","1,1"
2024-01-06,0106X,"5,8","0,0","1,7"
2024-01-07,0106X,"4,0","0,0","1,1"
2024-01-08,0106X,"2,0","0,0","1,4"
2024-01-09,0106X,"1,6","0,0","1,4"
2024-01-10,0106X,"2,6","3,0","0,0"
2024-01-11,0106X,"5,9","0,2","0,6"
2024-01-12,0106X,"3,8","0,0","0,8"
2024-01-13,0106X,"5,1","0,0","1,4"
2024-01-14,0106X,"4,5","0,0","1,1"
2024-01-15,0106X,"6,4","0,0","1,4"
2024-01-16,0106X,"8,4","3,0","1,9"
2024-01-17,0106X,"10,5","0,4","1,4"
2024-01-18,0106X,"11,8","0,6","3,9"
2024-01-19,0106X,"7,0","14,4","0,8"
2024-01-20,0106X,"4,9","0,0","1,1"
2024-01-21,0106X,"3,9","0,0","1,1"
2024-01-22,0106X,"4,2","0,0","1,4"
2024-01-23,0106X,"6,6","0,0","1,1"
2024-01-24,0106X,"10,0","0,0","1,9"
2024-01-25,0106X,"10,3","0,0","1,1"
2024-01-26,0106X,"11,8","0,0","0,6"
2024-01-27,0106X,"10,2","0,0","0,8"
2024-01-28,0106X,"9,0","0,0","1,4"
2024-01-29,0106X,"8,3","0,0","1,1"
2024-01-30,0106X,"8,0","0,0","1,7"
2024-01-31,0106X,"8,4","0,0","1,1"
2024-02-01,0106X,"6,9","0,0","0,8"
2024-02-02,0106X,"6,9","0,0","1,1"
2024-02-03,0106X,"8,7","0,0","1,7"
2024-02-04,0106X,"10,8","0,0","1,1"
2024-02-05,0106X,"10,8","0,0","1,1"
2024-02-06,0106X,"7,6","0,0","0,8"
2024-02-07,0106X,"7,8","0,0","1,9"
2024-02-08,0106X,"8,6","0,4","2,2"
2024-02-09,0106X,"11,0","5,6","1,1"
2024-02-10,0106X,"9,4","0,0","2,5"
2024-02-11,0106X,"8,4","0,0","3,6"
2024-02-12,0106X,"7,5","0,0","2,8"
2024-02-13,0106X,"10,0","0,0","1,4"
2024-02-14,0106X,"10,4","0,0","1,7"
2024-02-15,0106X,"12,6","0,0","1,1"
2024-02-16,0106X,"9,2","3,6","1,1"
2024-02-17,0106X,"10,8","0,0","1,4"
2024-02-18,0106X,"9,0","0,0","1,4"
2024-02-19,0106X,"13,0","0,0","2,2"
2024-02-20,0106X,"10,6","0,0","2,8"
2024-02-21,0106X,"10,0","0,0","1,1"
2024-02-22,0106X,"11,9","0,0","3,3"
2024-02-23,0106X,"8,9","0,0","1,9"
2024-02-24,0106X,"6,8","1,2","0,6"
2024-02-25,0106X,"5,6","0,4","3,1"
2024-02-26,0106X,"9,5","0,0","1,9"
2024-02-27,0106X,"10,7","0,0","1,4"
2024-02-28,0106X,"10,6","0,0","4,2"
2024-02-29,0106X,"7,6","0,0","1,7"
2024-03-01,0106X,"10,8","0,0","1,9"
2024-03-02,0106X,"7,6","9,6","1,7"
2024-03-03,0106X,"8,4","0,4","3,9"
2024-03-04,0106X,"5,8","0,0","1,9"
2024-03-05,0106X,"7,7","0,0","2,8"
2024-03-06,0106X,"7,4","0,0","2,8"
2024-03-07,0106X,"8,2","5,0","1,9"
2024-03-08,0106X,"7,7","8,6","3,1"
2024-03-09,0106X,"4,0","32,4","1,4"
2024-03-10,0106X,"7,3","0,0","2,2"
2024-03-11,0106X,"7,6","0,0","3,1"
2024-03-12,0106X,"8,4","0,0","1,4"
2024-03-13,0106X,"10,6","0,0","1,9"
2024-03-14,0106X,"11,6","0,0","2,5"
2024-03-15,0106X,"15,1","0,0","3,1"
2024-03-16,0106X,"13,7","0,0","1,9"
2024-03-17,0106X,"16,2","0,0","1,4"
2024-03-18,0106X,"15,5","0,0","3,3"
2024-03-19,0106X,"15,6","0,0","2,2"
2024-03-20,0106X,"13,9","0,0","2,2"
2024-03-21,0106X,"14,8","0,0","1,4"
2024-03-22,0106X,"17,1","0,0","2,8"
2024-03-23,0106X,"15,2","0,0","3,3"
2024-03-24,0106X,"12,6","0,0","3,3"
2024-03-25,0106X,"10,0","16,2","1,4"
2024-03-26,0106X,"8,8","1,2","1,9"
2024-03-27,0106X,"7,6","1,0","3,1"
2024-03-28,0106X,"13,5","0,0","4,4"
2024-03-29,0106X,"14,8","0,0","3,1"
2024-03-30,0106X,"12,4","8,6","4,2"
2024-03-31,0106X,"9,8","4,6","1,7"
2024-04-01,0106X,"9,5","0,0","2,8"
2024-04-02,0106X,"10,8","0,0","3,3"
2024-04-03,0106X,"12,2","0,0","3,1"
2024-04-04,0106X,"14,2","0,0","3,1"
2024-04-05,0106X,"14,9","0,0","2,2"
2024-04-06,0106X,"15,9","0,0","1,4"
2024-04-07,0106X,"17,6","0,0","0,6"
2024-04-08,0106X,"18,8","0,6","2,5"
2024-04-09,0106X,"11,4","0,0","2,8"
2024-04-10,0106X,"10,9","0,0","2,8"
2024-04-11,0106X,"13,3","0,0","2,2"
2024-04-12,0106X,"15,6","0,0","2,2"
2024-04-13,0106X,"17,8","0,0","2,2"
2024-04-14,0106X,"17,8","0,0","3,3"
2024-04-15,0106X,"17,6","0,0","3,1"
2024-04-16,0106X,"15,0","0,0","3,9"
2024-04-17,0106X,"12,2","0,0","3,1"
2024-04-18,0106X,"13,0","0,0","3,1"
2024-04-19,0106X,"11,4","0,0","2,5"
2024-04-20,0106X,"13,0","0,0","2,5"
2024-04-21,0106X,"13,0","18,0","3,1"
2024-04-22,0106X,"10,4","0,0","3,6"
2024-04-23,0106X,"8,4","0,0","3,1"
2024-04-24,0106X,"8,8","0,0","3,1"
2024-04-25,0106X,"11,0","0,0","3,1"
2024-04-26,0106X,"12,2","0,4","3,9"
2024-04-27,0106X,"14,6","2,4","3,9"
2024-04-28,0106X,"12,4","5,8","1,1"
2024-04-29,0106X,"12,0","47,0","3,1"
2024-04-30,0106X,"14,3","4,0","1,4"
2024-05-01,0106X,"13,6","0,0","2,8"
2024-05-02,0106X,"11,6","0,0","3,1"
2024-05-03,0106X,"10,8","0,0","3,6"
2024-05-04,0106X,"14,9","0,0","3,1"
2024-05-05,0106X,"16,8","1,0","2,8"
2024-05-06,0106X,"16,6","0,0","3,6"
2024-05-07,0106X,"15,0","0,0","1,9"
2024-05-08,0106X,"14,8","0,0","3,1"
2024-05-09,0106X,"15,3","0,0","3,1"
2024-05-10,0106X,"16,0","0,0","3,6"
2024-05-11,0106X,"16,2","0,0","3,3"
2024-05-12,0106X,"17,2","0,0","3,1"
2024-05-13,0106X,"17,4","4,0","3,6"
2024-05-14,0106X,"16,2","17,0","1,4"
2024-05-15,0106X,"15,0","0,0","1,9"
2024-05-16,0106X,"13,2","4,6","2,2"
2024-05-17,0106X,"14,3","5,2","3,3"
2024-05-18,0106X,"16,2","0,0","2,8"
2024-05-19,0106X,"16,0","0,0","3,1"
2024-05-20,0106X,"16,4","0,0","1,9"
2024-05-21,0106X,"15,7","0,0","3,9"
2024-05-22,0106X,"15,9","3,8","3,9"
2024-05-23,0106X,"15,4","0,0","2,5"
2024-05-24,0106X,"16,1","24,4","2,2"
2024-05-25,0106X,"17,7","0,0","3,3"
2024-05-26,0106X,"18,2","0,0","3,3"
2024-05-27,0106X,"18,6","0,0","2,8"
2024-05-28,0106X,"21,2","0,0","3,1"
2024-05-29,0106X,"20,2","0,0","2,5"
2024-05-30,0106X,"21,2","0,0","2,8"
2024-05-31,0106X,"20,0","0,4","3,3"
2024-06-01,0106X,"18,0","3,0","2,5"
2024-06-02,0106X,"17,8","0,0","2,8"
2024-06-03,0106X,"19,2","17,6","2,8"
2024-06-04,0106X,"19,5","6,0","2,2"
2024-06-05,0106X,"20,6","0,0","3,9"
2024-06-06,0106X,"21,8","0,0","3,3"
2024-06-07,0106X,"22,8","1,0","2,8"
2024-06-08,0106X,"22,8","0,0","3,3"
2024-06-09,0106X,"20,7","14,8","1,4"
2024-06-10,0106X,"18,8","4,8","2,5"
2024-06-11,0106X,"15,4","10,2","1,7"
2024-06-12,0106X,"16,0","17,6","3,1"
2024-06-13,0106X,"17,6","0,0","3,6"
2024-06-14,0106X,"20,2","0,0","4,2"
2024-06-15,0106X,"19,4","0,0","4,4"
2024-06-16,0106X,"19,4","0,0","3,3"
2024-06-17,0106X,"22,0","0,0","2,8"
2024-06-18,0106X,"23,1","0,0","3,6"
2024-06-19,0106X,"22,4","2,8","3,3"
2024-06-20,0106X,"20,7","0,2","3,1"
2024-06-21,0106X,"21,4","0,0","3,6"
2024-06-22,0106X,"21,0","0,0","2,8"
2024-06-23,0106X,"20,8","0,0","3,6"
2024-06-24,0106X,"21,0","0,0","3,3"
2024-06-25,0106X,"23,4","0,0","3,6"
2024-06-26,0106X,"23,0","0,0","2,8"
2024-06-27,0106X,"24,8","0,0","2,8"
2024-06-28,0106X,"25,0","0,0","3,9"
2024-06-29,0106X,"21,0","17,6","1,7"
2024-06-30,0106X,"22,4","8,6","3,3"
2024-07-01,0106X,"20,0","0,0","1,9"
2024-07-02,0106X,"21,9","0,0","3,3"
2024-07-03,0106X,"22,6","0,0","3,1"
2024-07-04,0106X,"22,0","0,0","3,1"
2024-07-05,0106X,"23,6","0,0","3,6"
2024-07-06,0106X,"22,7","31,4","1,9"
2024-07-07,0106X,"21,8","0,0","3,6"
2024-07-08,0106X,"23,2","0,0","2,5"
2024-07-09,0106X,"24,2","0,0","2,8"
2024-07-10,0106X,"25,7","0,0","3,6"
2024-07-11,0106X,"26,6","0,0","3,1"
2024-07-12,0106X,"25,0","0,0","3,9"
2024-07-13,0106X,"22,8","0,0","3,3"
2024-07-14,0106X,"24,0","0,0","3,3"
2024-07-15,0106X,"26,6","0,0","3,6"
2024-07-16,0106X,"25,8","0,0","2,8"
2024-07-17,0106X,"24,6","0,0","3,6"
2024-07-18,0106X,"26,1","0,0","3,3"
2024-07-19,0106X,"29,2","0,0","3,3"
2024-07-20,0106X,"27,0","0,0","3,3"
2024-07-21,0106X,"24,6","0,0","2,5"
2024-07-22,0106X,"24,0","0,0","3,3"
2024-07-23,0106X,"25,2","0,0","3,1"
2024-07-24,0106X,"27,0","0,0","2,8"
2024-07-25,0106X,"25,5","0,0","3,6"
2024-07-26,0106X,"26,4","0,0","3,1"
2024-07-27,0106X,"25,8","0,0","3,1"
2024-07-28,0106X,"25,7","0,0","2,5"
2024-07-29,0106X,"26,6","0,0","3,9"
2024-07-30,0106X,"28,8","0,0","3,9"
2024-07-31,0106X,"27,6","0,0","3,3"
2024-08-01,0106X,"28,6","0,0","3,3"
2024-08-02,0106X,"26,9","11,2","3,6"
2024-08-03,0106X,"24,6","0,0","2,8"
2024-08-04,0106X,"25,8","0,0","2,8"
2024-08-05,0106X,"26,4","0,0","3,6"
2024-08-06,0106X,"27,0","0,0","3,3"
2024-08-07,0106X,"26,6","0,0","3,3"
2024-08-08,0106X,"27,1","0,0","3,1"
2024-08-09,0106X,"27,4","0,0","3,6"
2024-08-10,0106X,"27,8","0,0","3,3"
2024-08-11,0106X,"27,6","0,0","3,3"
2024-08-12,0106X,"28,1","0,0","3,3"
2024-08-15,0106X,"23,4","0,0","1,1"
2024-08-16,0106X,"23,0","0,4","2,2"
2024-08-17,0106X,"25,2","0,6","3,1"
2024-08-18,0106X,"24,8","19,2","2,2"
2024-08-19,0106X,"23,2","0,0","2,8"
2024-08-20,0106X,"25,0","0,0","2,5"
2024-08-21,0106X,"24,8","0,0","3,3"
2024-08-22,0106X,"26,4","0,0","3,1"
2024-08-23,0106X,"26,8","0,0","2,5"
2024-08-24,0106X,"26,0","0,0","3,9"
2024-08-25,0106X,"24,4","0,0","3,1"
2024-08-26,0106X,"24,8","0,0","2,2"
2024-08-27,0106X,"25,8","0,0","2,8"
2024-08-28,0106X,"25,4","0,6","2,5"
2024-08-29,0106X,"25,6","0,0","2,5"
2024-08-30,0106X,"24,0","0,0","2,5"
2024-08-31,0106X,"24,8","1,6","2,5"
2024-09-01,0106X,"23,6","1,2","1,9"
2024-09-02,0106X,"23,1","1,4","2,2"
2024-09-03,0106X,"18,9","14,8","3,6"
2024-09-04,0106X,"18,0","15,8","1,9"
2024-09-05,0106X,"18,4","0,2","1,7"
2024-09-06,0106X,"21,0","0,4","2,5"
2024-09-07,0106X,"24,0","6,2","1,9"
2024-09-08,0106X,"21,6","0,4","2,5"
2024-09-09,0106X,"20,0","0,0","1,9"
2024-09-10,0106X,"19,2","0,0","1,7"
2024-09-11,0106X,"19,0","0,0","1,9"
2024-09-12,0106X,"17,7","0,6","2,2"
2024-09-13,0106X,"15,3","0,0","2,5"
2024-09-14,0106X,"14,8","0,0","1,9"
2024-09-15,0106X,"16,0","0,0","1,1"
2024-09-16,0106X,"17,0","0,0","1,7"
2024-09-17,0106X,"16,8","3,4","3,1"
2024-09-18,0106X,"17,6","0,0","2,8"
2024-09-19,0106X,"18,8","0,0","3,9"
2024-09-20,0106X,"16,2","1,8","1,1"
2024-09-21,0106X,"18,3","4,6","1,4"
2024-09-22,0106X,"18,2","0,8","1,1"
2024-09-23,0106X,"17,8","0,0","1,9"
2024-09-24,0106X,"19,0","0,0","2,2"
2024-09-25,0106X,"18,2","0,0","1,9"
2024-09-26,0106X,"21,8","0,0","2,8"
2024-09-27,0106X,"18,1","0,0","2,5"
